id,text,target,target_usd
2072580046,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=8.517;duration_days=32.457;prelaunch_days=73.57;name_char_length=24;name_word_count=4;blurb_char_length=118;blurb_word_count=27;launch_year=2017;launch_month=4;launch_day=13;launch_weekday=3;launch_hour=17;has_video=1;prelaunch_activated=0;country=US;currency=USD;category_parent=Music;category_name=R&B;location_type=Town;location_country=US;location_state=CA",8.6220,5551.25
694912870,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=9.904;duration_days=29.562;prelaunch_days=23.326;name_char_length=54;name_word_count=10;blurb_char_length=45;blurb_word_count=8;launch_year=2020;launch_month=10;launch_day=1;launch_weekday=3;launch_hour=2;has_video=1;prelaunch_activated=0;country=US;currency=USD;category_parent=Music;category_name=Country & Folk;location_type=Town;location_country=US;location_state=TN",10.1813,26404.0
475823200,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=7.824;duration_days=60.042;prelaunch_days=3.32;name_char_length=25;name_word_count=4;blurb_char_length=129;blurb_word_count=19;launch_year=2020;launch_month=10;launch_day=15;launch_weekday=3;launch_hour=22;has_video=0;prelaunch_activated=0;country=US;currency=USD;category_parent=Journalism;category_name=Audio;location_type=Town;location_country=US;location_state=NY",8.0087,3006.0
993954913,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=8.175;duration_days=31;prelaunch_days=0.206;name_char_length=16;name_word_count=3;blurb_char_length=56;blurb_word_count=10;launch_year=2025;launch_month=9;launch_day=10;launch_weekday=2;launch_hour=5;has_video=1;prelaunch_activated=0;country=MX;currency=MXN;category_parent=Film & Video;category_name=Shorts;location_type=Town;location_country=MX;location_state=Jalisco",8.1844,3583.6715484
1320268898,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=8.517;duration_days=60;prelaunch_days=181.662;name_char_length=37;name_word_count=5;blurb_char_length=133;blurb_word_count=22;launch_year=2016;launch_month=3;launch_day=22;launch_weekday=1;launch_hour=20;has_video=1;prelaunch_activated=0;country=US;currency=USD;category_parent=Food;category_name=Spaces;location_type=Town;location_country=US;location_state=MN",3.3322,27.0
335134480,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=8.007;duration_days=3.262;prelaunch_days=12.115;name_char_length=54;name_word_count=8;blurb_char_length=99;blurb_word_count=14;launch_year=2019;launch_month=10;launch_day=14;launch_weekday=0;launch_hour=21;has_video=1;prelaunch_activated=1;country=US;currency=USD;category_parent=Dance;category_name=Workshops;location_type=Town;location_country=US;location_state=NY",8.0715,3201.0
1439289245,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=7.824;duration_days=30;prelaunch_days=2.325;name_char_length=29;name_word_count=7;blurb_char_length=124;blurb_word_count=22;launch_year=2023;launch_month=1;launch_day=31;launch_weekday=1;launch_hour=0;has_video=1;prelaunch_activated=0;country=US;currency=USD;category_parent=Music;category_name=Electronic Music;location_type=Town;location_country=US;location_state=PA",8.1890,3600.0
1289125657,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=9.616;duration_days=30;prelaunch_days=41.763;name_char_length=56;name_word_count=10;blurb_char_length=76;blurb_word_count=13;launch_year=2020;launch_month=1;launch_day=30;launch_weekday=3;launch_hour=14;has_video=1;prelaunch_activated=0;country=US;currency=USD;category_parent=Film & Video;category_name=Documentary;location_type=Town;location_country=US;location_state=CA",9.7400,16983.33
377879066,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=8.517;duration_days=25.538;prelaunch_days=8.313;name_char_length=21;name_word_count=2;blurb_char_length=117;blurb_word_count=19;launch_year=2022;launch_month=11;launch_day=28;launch_weekday=0;launch_hour=12;has_video=0;prelaunch_activated=1;country=US;currency=USD;category_parent=Publishing;category_name=Nonfiction;location_type=Town;location_country=US;location_state=CA",8.7977,6618.0
909195630,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=4.615;duration_days=36.376;prelaunch_days=41.538;name_char_length=60;name_word_count=11;blurb_char_length=132;blurb_word_count=21;launch_year=2024;launch_month=10;launch_day=30;launch_weekday=2;launch_hour=19;has_video=1;prelaunch_activated=1;country=US;currency=USD;category_parent=Games;category_name=Tabletop Games;location_type=Town;location_country=US;location_state=GA",8.9943,8056.0
919886876,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=8.294;duration_days=13.523;prelaunch_days=1.685;name_char_length=29;name_word_count=5;blurb_char_length=130;blurb_word_count=25;launch_year=2012;launch_month=1;launch_day=18;launch_weekday=2;launch_hour=19;has_video=1;prelaunch_activated=0;country=US;currency=USD;category_parent=Music;category_name=Pop;location_type=Town;location_country=US;location_state=CA",8.3047,4042.0
1316307441,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=8.923;duration_days=30;prelaunch_days=18.318;name_char_length=40;name_word_count=9;blurb_char_length=53;blurb_word_count=8;launch_year=2024;launch_month=11;launch_day=17;launch_weekday=6;launch_hour=18;has_video=1;prelaunch_activated=0;country=US;currency=USD;category_parent=Publishing;category_name=Children's Books;location_type=Town;location_country=US;location_state=MA",9.1397,9317.0
1969693672,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=6.229;duration_days=30;prelaunch_days=0.054;name_char_length=40;name_word_count=5;blurb_char_length=131;blurb_word_count=20;launch_year=2024;launch_month=6;launch_day=23;launch_weekday=6;launch_hour=7;has_video=0;prelaunch_activated=0;country=GB;currency=GBP;category_parent=Photography;category_name=Photobooks;location_type=County;location_country=GB;location_state=England",5.5376,253.070056
890947391,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=9.886;duration_days=30.295;prelaunch_days=27.891;name_char_length=23;name_word_count=5;blurb_char_length=70;blurb_word_count=9;launch_year=2025;launch_month=11;launch_day=23;launch_weekday=6;launch_hour=12;has_video=1;prelaunch_activated=1;country=GB;currency=GBP;category_parent=Publishing;category_name=Art Books;location_type=County;location_country=GB;location_state=England",9.9137,20204.34924552
1526436399,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=7.601;duration_days=30;prelaunch_days=6.004;name_char_length=49;name_word_count=8;blurb_char_length=135;blurb_word_count=25;launch_year=2020;launch_month=4;launch_day=2;launch_weekday=3;launch_hour=19;has_video=0;prelaunch_activated=1;country=US;currency=USD;category_parent=Crafts;category_name=Candles;location_type=Town;location_country=US;location_state=CA",5.3327,206.0
88632312,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=8.517;duration_days=45.042;prelaunch_days=221.028;name_char_length=52;name_word_count=7;blurb_char_length=133;blurb_word_count=19;launch_year=2025;launch_month=10;launch_day=24;launch_weekday=4;launch_hour=3;has_video=1;prelaunch_activated=1;country=US;currency=USD;category_parent=Technology;category_name=Hardware;location_type=Town;location_country=US;location_state=WY",11.3434,84405.0
719569848,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=8.348;duration_days=25;prelaunch_days=2.005;name_char_length=19;name_word_count=5;blurb_char_length=125;blurb_word_count=23;launch_year=2014;launch_month=5;launch_day=7;launch_weekday=2;launch_hour=11;has_video=1;prelaunch_activated=0;country=GB;currency=GBP;category_parent=Film & Video;category_name=Drama;location_type=Town;location_country=GB;location_state=England",8.3752,4337.0623016
461096130,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=7.468;duration_days=44.958;prelaunch_days=0.182;name_char_length=10;name_word_count=1;blurb_char_length=14;blurb_word_count=3;launch_year=2025;launch_month=2;launch_day=3;launch_weekday=0;launch_hour=2;has_video=0;prelaunch_activated=0;country=US;currency=USD;category_parent=Publishing;category_name=Poetry;location_type=Town;location_country=US;location_state=GA",7.8575,2584.0
1150992339,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=6.697;duration_days=22;prelaunch_days=12.091;name_char_length=35;name_word_count=5;blurb_char_length=48;blurb_word_count=7;launch_year=2022;launch_month=11;launch_day=19;launch_weekday=5;launch_hour=14;has_video=0;prelaunch_activated=1;country=GB;currency=GBP;category_parent=Art;category_name=Digital Art;location_type=Town;location_country=GB;location_state=England",6.7998,896.64555032
1330837874,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=7.824;duration_days=14.499;prelaunch_days=9.84;name_char_length=34;name_word_count=6;blurb_char_length=91;blurb_word_count=15;launch_year=2024;launch_month=8;launch_day=7;launch_weekday=2;launch_hour=15;has_video=1;prelaunch_activated=1;country=US;currency=USD;category_parent=Film & Video;category_name=Documentary;location_type=Town;location_country=US;location_state=IL",8.1155,3345.0
1718090270,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=10.321;duration_days=45;prelaunch_days=25.788;name_char_length=41;name_word_count=6;blurb_char_length=93;blurb_word_count=19;launch_year=2020;launch_month=8;launch_day=27;launch_weekday=3;launch_hour=11;has_video=1;prelaunch_activated=1;country=CA;currency=CAD;category_parent=Games;category_name=Live Games;location_type=Town;location_country=CA;location_state=ON",10.3823,32282.6449492176
1736320041,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=9.616;duration_days=30;prelaunch_days=40.821;name_char_length=21;name_word_count=3;blurb_char_length=83;blurb_word_count=15;launch_year=2023;launch_month=9;launch_day=5;launch_weekday=1;launch_hour=10;has_video=0;prelaunch_activated=1;country=US;currency=USD;category_parent=Food;category_name=Restaurants;location_type=Zip;location_country=US;location_state=MD",8.0637,3176.0
922885312,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=10.309;duration_days=30.365;prelaunch_days=128.146;name_char_length=39;name_word_count=9;blurb_char_length=131;blurb_word_count=23;launch_year=2024;launch_month=6;launch_day=12;launch_weekday=2;launch_hour=19;has_video=1;prelaunch_activated=1;country=US;currency=USD;category_parent=Music;category_name=Indie Rock;location_type=Town;location_country=US;location_state=TN",10.9066,54532.0
775303697,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=7.824;duration_days=15;prelaunch_days=11.327;name_char_length=47;name_word_count=8;blurb_char_length=134;blurb_word_count=20;launch_year=2014;launch_month=3;launch_day=14;launch_weekday=4;launch_hour=23;has_video=0;prelaunch_activated=0;country=US;currency=USD;category_parent=Publishing;category_name=Calendars;location_type=Town;location_country=US;location_state=GA",9.8552,19057.01
1987548900,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=9.616;duration_days=60;prelaunch_days=22.676;name_char_length=26;name_word_count=4;blurb_char_length=74;blurb_word_count=10;launch_year=2023;launch_month=1;launch_day=4;launch_weekday=2;launch_hour=17;has_video=1;prelaunch_activated=0;country=US;currency=USD;category_parent=Food;category_name=Food Trucks;location_type=Town;location_country=US;location_state=WA",9.7091,16466.0
263390889,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=6.338;duration_days=60;prelaunch_days=7.713;name_char_length=44;name_word_count=6;blurb_char_length=41;blurb_word_count=7;launch_year=2021;launch_month=12;launch_day=1;launch_weekday=2;launch_hour=14;has_video=0;prelaunch_activated=0;country=ES;currency=EUR;category_parent=Crafts;category_name=Crafts;location_type=Town;location_country=ES;location_state=Aragon",6.4550,634.85536456
664586479,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=8.517;duration_days=30;prelaunch_days=36.612;name_char_length=28;name_word_count=7;blurb_char_length=80;blurb_word_count=13;launch_year=2024;launch_month=3;launch_day=23;launch_weekday=5;launch_hour=20;has_video=1;prelaunch_activated=1;country=US;currency=USD;category_parent=Film & Video;category_name=Shorts;location_type=Town;location_country=US;location_state=GA",9.4060,12160.0
1422671952,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=9.324;duration_days=30;prelaunch_days=15.014;name_char_length=36;name_word_count=6;blurb_char_length=84;blurb_word_count=12;launch_year=2025;launch_month=11;launch_day=10;launch_weekday=0;launch_hour=17;has_video=1;prelaunch_activated=1;country=US;currency=USD;category_parent=Film & Video;category_name=Action;location_type=Town;location_country=US;location_state=NC",5.4072,222.0
1463174689,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=10.204;duration_days=60.042;prelaunch_days=0.038;name_char_length=10;name_word_count=2;blurb_char_length=107;blurb_word_count=15;launch_year=2025;launch_month=9;launch_day=25;launch_weekday=3;launch_hour=18;has_video=0;prelaunch_activated=0;country=GB;currency=GBP;category_parent=Games;category_name=Live Games;location_type=Town;location_country=GB;location_state=England",2.6746,13.5070703
1553527870,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=5.707;duration_days=15.56;prelaunch_days=6.488;name_char_length=13;name_word_count=2;blurb_char_length=130;blurb_word_count=25;launch_year=2013;launch_month=11;launch_day=13;launch_weekday=2;launch_hour=17;has_video=1;prelaunch_activated=0;country=US;currency=USD;category_parent=Music;category_name=Electronic Music;location_type=Town;location_country=US;location_state=CO",5.8608,350.0
289589831,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=6.47;duration_days=34.958;prelaunch_days=21.198;name_char_length=4;name_word_count=1;blurb_char_length=135;blurb_word_count=22;launch_year=2019;launch_month=2;launch_day=18;launch_weekday=0;launch_hour=17;has_video=1;prelaunch_activated=0;country=GB;currency=GBP;category_parent=Film & Video;category_name=Narrative Film;location_type=Town;location_country=GB;location_state=England",6.4720,645.78499701
55053887,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=7.545;duration_days=31;prelaunch_days=842.983;name_char_length=62;name_word_count=10;blurb_char_length=127;blurb_word_count=17;launch_year=2025;launch_month=11;launch_day=5;launch_weekday=2;launch_hour=13;has_video=1;prelaunch_activated=1;country=US;currency=USD;category_parent=Fashion;category_name=Footwear;location_type=Town;location_country=US;location_state=TX",8.8445,6935.0
195597882,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=7.601;duration_days=30;prelaunch_days=0.889;name_char_length=27;name_word_count=4;blurb_char_length=135;blurb_word_count=28;launch_year=2015;launch_month=7;launch_day=8;launch_weekday=2;launch_hour=0;has_video=0;prelaunch_activated=0;country=US;currency=USD;category_parent=Fashion;category_name=Footwear;location_type=Town;location_country=US;location_state=FL",0.0000,0.0
1619997393,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=10.876;duration_days=60;prelaunch_days=3.666;name_char_length=38;name_word_count=6;blurb_char_length=132;blurb_word_count=28;launch_year=2018;launch_month=11;launch_day=26;launch_weekday=0;launch_hour=22;has_video=0;prelaunch_activated=0;country=CA;currency=CAD;category_parent=Food;category_name=Restaurants;location_type=Town;location_country=CA;location_state=BC",2.4675,10.7926438221
892131889,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=9.999;duration_days=30;prelaunch_days=15.855;name_char_length=20;name_word_count=4;blurb_char_length=124;blurb_word_count=18;launch_year=2025;launch_month=3;launch_day=19;launch_weekday=2;launch_hour=13;has_video=0;prelaunch_activated=0;country=US;currency=USD;category_parent=Technology;category_name=Apps;location_type=Town;location_country=US;location_state=OK",4.4308,83.0
734789071,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=8.956;duration_days=35.042;prelaunch_days=171.19;name_char_length=34;name_word_count=5;blurb_char_length=135;blurb_word_count=21;launch_year=2013;launch_month=9;launch_day=30;launch_weekday=0;launch_hour=18;has_video=1;prelaunch_activated=0;country=US;currency=USD;category_parent=Games;category_name=Live Games;location_type=Town;location_country=US;location_state=NJ",9.3352,11329.0
1044889667,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=8.161;duration_days=30;prelaunch_days=0.948;name_char_length=16;name_word_count=2;blurb_char_length=132;blurb_word_count=23;launch_year=2015;launch_month=6;launch_day=1;launch_weekday=0;launch_hour=0;has_video=1;prelaunch_activated=0;country=US;currency=USD;category_parent=Publishing;category_name=Radio & Podcasts;location_type=Town;location_country=US;location_state=NY",0.0000,0.0
1626319075,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=8.294;duration_days=23.684;prelaunch_days=23.651;name_char_length=56;name_word_count=10;blurb_char_length=70;blurb_word_count=11;launch_year=2020;launch_month=11;launch_day=10;launch_weekday=1;launch_hour=12;has_video=1;prelaunch_activated=0;country=US;currency=USD;category_parent=Film & Video;category_name=Documentary;location_type=Town;location_country=US;location_state=CT",8.4455,4653.0
55987557,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=10.463;duration_days=38.332;prelaunch_days=704.077;name_char_length=55;name_word_count=9;blurb_char_length=110;blurb_word_count=19;launch_year=2017;launch_month=10;launch_day=2;launch_weekday=0;launch_hour=19;has_video=1;prelaunch_activated=0;country=US;currency=USD;category_parent=Film & Video;category_name=Documentary;location_type=Town;location_country=US;location_state=OR",10.5044,36476.0
1852735384,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=4.615;duration_days=13.958;prelaunch_days=89.504;name_char_length=36;name_word_count=3;blurb_char_length=58;blurb_word_count=9;launch_year=2019;launch_month=2;launch_day=26;launch_weekday=1;launch_hour=17;has_video=0;prelaunch_activated=0;country=US;currency=USD;category_parent=Design;category_name=Architecture;location_type=Town;location_country=US;location_state=CA",7.2019,1341.0
1445321991,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=7.601;duration_days=30.042;prelaunch_days=14.957;name_char_length=24;name_word_count=2;blurb_char_length=126;blurb_word_count=18;launch_year=2022;launch_month=10;launch_day=26;launch_weekday=2;launch_hour=13;has_video=0;prelaunch_activated=0;country=US;currency=USD;category_parent=Games;category_name=Puzzles;location_type=Town;location_country=US;location_state=NC",6.0210,411.0
1781591039,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=8.669;duration_days=30;prelaunch_days=165.784;name_char_length=51;name_word_count=9;blurb_char_length=131;blurb_word_count=19;launch_year=2025;launch_month=6;launch_day=16;launch_weekday=0;launch_hour=18;has_video=1;prelaunch_activated=1;country=US;currency=USD;category_parent=Games;category_name=Playing Cards;location_type=Town;location_country=US;location_state=OR",8.8377,6888.0
1894423216,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=6.909;duration_days=60;prelaunch_days=0.268;name_char_length=49;name_word_count=6;blurb_char_length=133;blurb_word_count=20;launch_year=2024;launch_month=5;launch_day=7;launch_weekday=1;launch_hour=23;has_video=0;prelaunch_activated=0;country=US;currency=USD;category_parent=Film & Video;category_name=Drama;location_type=Town;location_country=US;location_state=NJ",6.9782,1072.0
164141649,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=8.595;duration_days=27.79;prelaunch_days=2.256;name_char_length=28;name_word_count=5;blurb_char_length=87;blurb_word_count=14;launch_year=2024;launch_month=10;launch_day=24;launch_weekday=3;launch_hour=14;has_video=1;prelaunch_activated=0;country=FR;currency=EUR;category_parent=Games;category_name=Playing Cards;location_type=Town;location_country=FR;location_state=Ile-de-France",8.8813,7195.42588488
899494323,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=9.852;duration_days=30;prelaunch_days=10.065;name_char_length=13;name_word_count=2;blurb_char_length=13;blurb_word_count=2;launch_year=2021;launch_month=12;launch_day=10;launch_weekday=4;launch_hour=23;has_video=1;prelaunch_activated=0;country=US;currency=USD;category_parent=Art;category_name=Sculpture;location_type=Town;location_country=US;location_state=CO",5.0814,160.0
2010326727,"Predict the final Kickstarter funding value as log1p(USD) from the following campaign features. Output only the numeric value.

Campaign features:
log_goal_usd=9.21;duration_days=30;prelaunch_days=69.466;name_char_length=27;name_word_count=4;blurb_char_length=79;blurb_word_count=16;launch_year=2020;launch_month=4;launch_day=18;launch_weekday=5;launch_hour=16;has_video=1;prelaunch_activated=0;country=US;currency=USD;category_parent=Publishing;category_name=Art Books;location_type=Town;location_country=US;location_state=CA",10.3941,32664.0
